ExpG,ExpA,Goal,BgChnc,Chance,CleanSheet,GoalCncd,BgChncFace
0.0,0.0,0,0,0,0,0,0
0.0,0.0,0,0,0,0,0,0
0.0,0.0,0,0,0,0,0,0
0.0,0.0,0,0,0,0,0,0
0.0,0.0,0,0,0,0,0,0
0.0,0.0,0,0,0,0,0,0
0.0,0.0,0,0,0,0,0,0
0.0,0.0,0,0,0,0,0,0
0.0,0.0,0,0,0,0,0,0
0.0,0.0,0,0,0,0,0,0
0.0,0.0,0,0,0,0,0,0
0.0,0.0,0,0,0,0,0,0
